Garage Finish,Screen Porch,Enclosed Porch,Total Bsmt SF,Sale Type,Land Contour,Lot Area,BsmtFin SF 2,Overall Cond,Functional,Exter Qual,Foundation,Sale Condition,Year Built,Mas Vnr Area,SalePrice,Pool Area,Neighborhood,Street,Kitchen Qual,Bsmt Cond,BsmtFin Type 2,Fireplaces,Paved Drive,Bedroom AbvGr,Mas Vnr Type,Exterior 2nd,Kitchen AbvGr,Low Qual Fin SF,House Style,MS Zoning,Garage Area,Roof Style,Bsmt Unf SF,Electrical,TotRms AbvGrd,Garage Yr Blt,Roof Matl,Condition 1,Garage Qual,BsmtFin SF 1,2nd Flr SF,Yr Sold,Central Air,Condition 2,Bsmt Exposure,Year Remod/Add,Gr Liv Area,Open Porch SF,MS SubClass,Heating QC,BsmtFin Type 1,Exter Cond,3Ssn Porch,Garage Cond,Lot Config,Land Slope,Misc Val,Lot Frontage,Bsmt Qual,Garage Cars,Wood Deck SF,Full Bath,Garage Type,Half Bath,Bldg Type,Lot Shape,1st Flr SF,Exterior 1st,Overall Qual,Mo Sold,Bsmt Full Bath,Heating
Unf,0,0,912.0,WD ,Lvl,17503,0.0,5,Typ,TA,CBlock,Abnorml,1948,0.0,97500,0,NAmes,Pave,TA,TA,Unf,1,Y,3,None,VinylSd,1,0,1.5Fin,RL,330.0,Gable,912.0,SBrkr,6,1948.0,CompShg,Artery,TA,0.0,546,2010,Y,Norm,No,1950,1458,0,50,TA,Unf,TA,0,TA,Inside,Gtl,0,78.0,TA,1.0,192,1,Attchd,0,1Fam,Reg,912,VinylSd,6,1,0.0,GasA
Fin,0,0,1685.0,WD ,Lvl,11824,0.0,5,Typ,Gd,PConc,Normal,2006,298.0,253000,0,Somerst,Pave,Gd,TA,Unf,1,Y,2,BrkFace,VinylSd,1,0,1Story,FV,658.0,Gable,1685.0,SBrkr,5,2006.0,CompShg,Norm,TA,0.0,0,2007,Y,Norm,Av,2006,1685,63,20,Ex,Unf,TA,0,TA,Corner,Gtl,0,100.0,Gd,3.0,112,2,Attchd,0,1Fam,IR1,1685,VinylSd,8,4,0.0,GasA
Unf,0,0,1617.0,WD ,Lvl,11765,0.0,5,Typ,TA,CBlock,Normal,1957,302.0,169000,0,NAmes,Pave,TA,TA,Unf,1,Y,3,Stone,Wd Sdng,1,0,1Story,RL,963.0,Gable,490.0,SBrkr,7,1957.0,CompShg,Norm,TA,1127.0,0,2006,Y,Norm,Mn,1957,1797,0,20,Fa,Rec,TA,0,TA,Corner,Gtl,0,69.2075858534085,TA,3.0,0,1,Attchd,1,1Fam,IR1,1797,Wd Sdng,5,6,0.0,GasA
RFn,0,0,1461.0,WD ,Lvl,10200,0.0,5,Typ,Gd,CBlock,Abnorml,1988,219.0,175000,0,Timber,Pave,Gd,TA,Unf,1,Y,3,BrkFace,HdBoard,1,0,SLvl,RL,600.0,Gable,678.0,SBrkr,5,1988.0,CompShg,Norm,TA,783.0,0,2008,Y,Norm,Av,1989,1509,0,80,Ex,GLQ,TA,0,TA,Inside,Gtl,0,85.0,Gd,2.0,224,2,Attchd,0,1Fam,Reg,1509,HdBoard,6,8,1.0,GasA
Unf,0,0,732.0,WD ,Lvl,8814,0.0,6,Typ,TA,CBlock,Normal,1968,0.0,141000,0,NAmes,Pave,TA,TA,Unf,0,Y,4,None,MetalSd,1,0,2Story,RL,470.0,Gable,0.0,SBrkr,7,1968.0,CompShg,Feedr,TA,732.0,732,2008,Y,Norm,No,1968,1464,40,60,Ex,LwQ,TA,0,TA,Inside,Gtl,0,73.0,TA,2.0,0,1,Attchd,1,1Fam,Reg,732,MetalSd,5,6,0.0,GasA
Unf,0,0,756.0,WD ,Bnk,9350,0.0,6,Typ,TA,CBlock,Normal,1947,0.0,127000,0,Edwards,Pave,TA,Fa,Unf,1,Y,3,None,Wd Shng,1,362,1.5Fin,RL,209.0,Gable,564.0,SBrkr,8,1947.0,CompShg,Norm,Fa,192.0,0,2010,Y,Norm,No,1979,1531,0,50,Ex,LwQ,TA,0,TA,Inside,Gtl,0,50.0,TA,1.0,0,1,Detchd,0,1Fam,Reg,1169,WdShing,4,6,0.0,GasA
Unf,0,116,818.0,WD ,Bnk,3950,0.0,8,Typ,TA,CBlock,Normal,1926,0.0,115000,0,OldTown,Pave,TA,TA,Unf,0,N,3,None,MetalSd,1,0,1.5Fin,RM,210.0,Gable,350.0,SBrkr,5,1926.0,CompShg,Artery,TA,468.0,406,2009,Y,Norm,No,2004,1224,0,50,TA,Rec,TA,0,TA,Inside,Gtl,0,69.2075858534085,TA,1.0,0,1,Detchd,0,1Fam,Reg,818,MetalSd,6,12,0.0,GasA
Unf,0,0,738.0,WD ,Lvl,10400,0.0,6,Min1,TA,CBlock,Normal,1980,280.0,185000,0,NWAmes,Pave,TA,TA,Unf,1,Y,3,BrkFace,HdBoard,1,0,2Story,RL,489.0,Gable,738.0,SBrkr,7,1980.0,CompShg,Norm,TA,0.0,767,2008,Y,Norm,Mn,1988,2044,73,60,TA,Unf,TA,0,TA,Inside,Gtl,0,80.0,Gd,2.0,28,2,Attchd,1,1Fam,Reg,1277,HdBoard,7,3,0.0,GasA
Unf,0,0,928.0,WD ,Lvl,11345,0.0,5,Typ,TA,CBlock,Normal,1948,567.0,137000,0,NAmes,Pave,TA,TA,Unf,0,Y,4,Stone,AsbShng,2,0,2Story,RL,400.0,Gable,708.0,FuseA,10,1948.0,Roll,Feedr,TA,220.0,992,2007,Y,Norm,No,1950,1920,0,90,Gd,Rec,TA,0,Fa,Corner,Gtl,0,95.0,TA,2.0,0,2,Detchd,0,Duplex,Reg,928,AsbShng,5,7,0.0,GasA
Unf,0,0,756.0,WD ,Lvl,2117,0.0,5,Typ,Gd,PConc,Normal,2000,216.0,177500,0,Somerst,Pave,Gd,TA,Unf,0,Y,3,BrkFace,MetalSd,1,0,2Story,FV,440.0,Gable,378.0,SBrkr,5,2000.0,CompShg,Norm,TA,378.0,804,2010,Y,Norm,No,2000,1573,32,160,Ex,GLQ,TA,0,TA,Inside,Gtl,0,69.2075858534085,Gd,2.0,0,2,Detchd,1,Twnhs,Reg,769,MetalSd,6,6,0.0,GasA
Fin,0,0,1336.0,WD ,Lvl,11896,0.0,5,Typ,Gd,PConc,Normal,2008,60.0,220000,0,Timber,Pave,Gd,TA,Unf,1,Y,3,Stone,VinylSd,1,0,1Story,RL,660.0,Gable,1258.0,SBrkr,6,2008.0,CompShg,Norm,TA,78.0,0,2010,Y,Norm,No,2008,1346,48,20,Ex,GLQ,TA,0,TA,Corner,Gtl,0,88.0,Gd,3.0,100,2,Attchd,0,1Fam,IR1,1346,VinylSd,7,5,1.0,GasA
RFn,0,0,1569.0,WD ,Lvl,11664,0.0,5,Typ,Gd,PConc,Normal,2002,0.0,250000,0,CollgCr,Pave,Gd,TA,Unf,0,Y,3,None,VinylSd,1,0,1Story,RL,1231.0,Hip,335.0,SBrkr,6,2002.0,CompShg,Norm,TA,1234.0,0,2009,Y,Norm,Av,2002,1611,93,20,Ex,GLQ,TA,0,TA,Corner,Gtl,0,90.0,Gd,3.0,262,2,Attchd,0,1Fam,Reg,1611,VinylSd,7,9,1.0,GasA
Unf,0,180,816.0,WD ,Lvl,8574,0.0,8,Typ,Gd,BrkTil,Normal,1916,0.0,147500,0,Crawfor,Pave,Gd,TA,Unf,1,Y,3,None,Stucco,1,0,1Story,RL,440.0,Gable,816.0,SBrkr,6,1916.0,CompShg,Norm,TA,0.0,0,2009,Y,Norm,No,2000,1232,0,30,Ex,Unf,TA,0,TA,Inside,Gtl,0,64.0,TA,2.0,0,1,Detchd,0,1Fam,Reg,1232,Stucco,6,10,0.0,GasA
Unf,0,42,951.0,WD ,Lvl,8010,0.0,9,Typ,Gd,CBlock,Normal,1958,0.0,143500,0,NAmes,Pave,Gd,TA,Unf,0,Y,2,None,Wd Sdng,1,0,1Story,RL,480.0,Hip,206.0,SBrkr,6,1985.0,CompShg,Norm,TA,745.0,0,2009,Y,Norm,Mn,2007,951,0,20,Gd,GLQ,Gd,0,TA,Inside,Gtl,450,62.0,TA,2.0,0,1,Detchd,0,1Fam,Reg,951,Wd Sdng,6,9,1.0,GasA
Unf,0,0,585.0,WD ,Lvl,9780,0.0,3,Typ,TA,PConc,Normal,1934,0.0,63000,0,Edwards,Pave,TA,TA,Unf,0,N,4,None,MetalSd,1,0,1.5Fin,RL,226.0,Gable,585.0,FuseA,6,1934.0,CompShg,Norm,Po,0.0,425,2009,N,Norm,No,1950,1112,0,50,TA,Unf,TA,0,Po,Inside,Gtl,0,60.0,TA,1.0,0,2,Detchd,0,1Fam,Reg,687,MetalSd,5,3,1.0,GasA
Unf,0,0,894.0,WD ,Lvl,10650,712.0,6,Typ,TA,CBlock,Normal,1976,0.0,128200,0,CollgCr,Pave,TA,Gd,ALQ,0,Y,3,None,HdBoard,1,0,1Story,RL,308.0,Gable,0.0,SBrkr,5,1976.0,CompShg,Norm,TA,182.0,0,2010,Y,Norm,Av,1976,894,0,20,TA,LwQ,TA,0,TA,Corner,Gtl,0,75.0,TA,1.0,365,1,Attchd,0,1Fam,Reg,894,HdBoard,5,2,1.0,GasA
Fin,0,0,1052.0,New,Lvl,11631,0.0,5,Typ,Gd,PConc,Partial,2004,236.0,258000,0,Gilbert,Pave,Gd,TA,Unf,1,Y,4,BrkFace,VinylSd,1,0,2Story,RL,632.0,Gable,1052.0,SBrkr,9,2004.0,CompShg,Norm,TA,0.0,1321,2006,Y,Norm,Av,2005,2373,46,60,Ex,Unf,TA,0,TA,Corner,Gtl,0,96.0,Gd,3.0,120,2,BuiltIn,1,1Fam,IR1,1052,VinylSd,8,6,0.0,GasA
RFn,0,0,520.0,WD ,Lvl,7392,0.0,7,Typ,TA,BrkTil,Normal,1930,0.0,99500,0,IDOTRR,Pave,TA,TA,Unf,0,Y,2,None,Wd Sdng,1,0,1Story,RM,360.0,Gable,520.0,FuseA,5,1934.0,CompShg,Norm,TA,0.0,0,2008,Y,Norm,No,1995,912,90,30,TA,Unf,TA,0,TA,Inside,Gtl,0,60.0,TA,1.0,0,1,Detchd,0,1Fam,Reg,912,Wd Sdng,5,5,0.0,GasA
Unf,0,0,936.0,WD ,Lvl,7200,0.0,5,Typ,TA,CBlock,Normal,1980,180.0,140000,0,OldTown,Pave,TA,TA,Unf,0,Y,2,BrkFace,MetalSd,1,0,SFoyer,RM,672.0,Gable,0.0,SBrkr,4,1980.0,CompShg,Norm,TA,936.0,0,2007,Y,Norm,Gd,1980,936,0,90,TA,GLQ,TA,0,TA,Inside,Gtl,0,60.0,Gd,2.0,49,1,Detchd,0,Duplex,Reg,936,MetalSd,5,8,1.0,GasA
Unf,0,0,384.0,WD ,Bnk,7134,0.0,5,Min1,TA,CBlock,Normal,1955,0.0,130000,0,NAmes,Pave,TA,TA,Unf,1,Y,3,None,MetalSd,1,0,SLvl,RL,572.0,Gable,0.0,SBrkr,6,1962.0,CompShg,Norm,TA,384.0,0,2007,Y,Norm,No,1955,1360,50,80,TA,ALQ,TA,0,TA,Inside,Mod,0,60.0,TA,2.0,0,1,Detchd,0,1Fam,Reg,1360,MetalSd,5,2,0.0,GasA
Unf,0,126,1027.0,WD ,Lvl,11851,0.0,7,Typ,TA,BrkTil,Normal,1948,0.0,129000,0,OldTown,Pave,Gd,TA,Unf,1,Y,3,None,VinylSd,1,0,1.5Fin,RM,240.0,Gable,247.0,SBrkr,7,1948.0,CompShg,Artery,TA,780.0,606,2010,Y,Norm,No,2009,1633,100,50,Ex,BLQ,Gd,0,TA,Inside,Gtl,0,69.0,TA,1.0,0,1,Detchd,0,1Fam,Reg,1027,VinylSd,5,6,0.0,GasA
RFn,0,0,1546.0,New,HLS,8298,0.0,5,Typ,Gd,PConc,Partial,2006,98.53978494623657,267300,0,Timber,Pave,Ex,TA,Unf,1,Y,2,None,VinylSd,1,0,1Story,RL,502.0,Hip,963.0,SBrkr,6,2207.0,CompShg,Norm,TA,583.0,0,2007,Y,Norm,Av,2007,1564,0,20,Ex,GLQ,TA,0,TA,Inside,Gtl,0,68.0,Gd,2.0,132,2,Attchd,0,1Fam,IR1,1564,VinylSd,8,9,0.0,GasA
RFn,0,0,976.0,WD ,Lvl,9360,0.0,7,Typ,TA,CBlock,Abnorml,1968,203.0,157500,0,NAmes,Pave,Gd,TA,Unf,1,Y,2,BrkFace,HdBoard,1,0,1Story,RL,504.0,Hip,216.0,SBrkr,4,1968.0,CompShg,Feedr,TA,760.0,0,2006,Y,Norm,Av,2004,976,0,20,TA,ALQ,TA,0,TA,Inside,Gtl,0,78.0,TA,2.0,94,1,Attchd,0,1Fam,Reg,976,HdBoard,6,8,1.0,GasA
RFn,0,0,894.0,WD ,Lvl,9764,0.0,7,Typ,TA,CBlock,Normal,1967,0.0,130000,0,Sawyer,Pave,Gd,TA,Unf,0,Y,3,None,VinylSd,1,0,1Story,RL,450.0,Gable,192.0,SBrkr,5,1967.0,CompShg,Feedr,TA,702.0,0,2008,Y,Norm,No,2003,894,0,20,Ex,BLQ,TA,0,TA,FR2,Gtl,0,57.0,TA,2.0,0,1,Attchd,0,1Fam,IR1,894,VinylSd,5,5,1.0,GasA
Fin,0,0,788.0,WD ,Lvl,15384,0.0,5,Typ,Gd,PConc,Normal,2004,0.0,184000,0,Gilbert,Pave,Gd,TA,Unf,1,Y,3,None,VinylSd,1,0,2Story,RL,388.0,Gable,64.0,SBrkr,8,2004.0,CompShg,RRAn,TA,724.0,702,2008,Y,Norm,Av,2005,1490,75,60,Ex,GLQ,TA,0,TA,Inside,Gtl,0,60.0,Gd,2.0,100,2,Attchd,1,1Fam,IR1,788,VinylSd,7,2,1.0,GasA
Unf,0,96,966.0,WD ,Lvl,6240,0.0,7,Typ,TA,BrkTil,Normal,1930,0.0,131750,0,BrkSide,Pave,TA,TA,Unf,1,Y,3,None,Wd Sdng,1,0,1.5Fin,RM,230.0,Gable,966.0,SBrkr,6,1930.0,CompShg,Norm,Fa,0.0,412,2007,Y,Norm,No,1992,1426,0,50,Ex,Unf,TA,0,TA,Inside,Gtl,0,52.0,TA,1.0,174,1,Detchd,0,1Fam,Reg,1014,Wd Sdng,5,7,0.0,GasA
Fin,0,0,782.0,WD ,Lvl,8965,0.0,5,Typ,Gd,PConc,Normal,2003,0.0,192000,0,Gilbert,Pave,Gd,TA,Unf,1,Y,3,None,VinylSd,1,0,2Story,RL,400.0,Gable,130.0,SBrkr,8,2003.0,CompShg,Norm,TA,652.0,683,2009,Y,Norm,No,2003,1489,75,60,Ex,GLQ,TA,0,TA,Inside,Gtl,0,69.2075858534085,Gd,2.0,0,2,Attchd,1,1Fam,IR1,806,VinylSd,7,6,1.0,GasA
RFn,0,0,846.0,New,HLS,13159,0.0,5,Typ,TA,PConc,Partial,2009,0.0,224500,0,Timber,Pave,Gd,TA,Unf,0,Y,3,None,VinylSd,1,0,2Story,RL,650.0,Gable,846.0,SBrkr,6,2009.0,CompShg,Norm,TA,0.0,846,2009,Y,Norm,Av,2009,1692,114,60,Gd,Unf,TA,0,TA,Corner,Gtl,0,83.0,Ex,2.0,208,2,Attchd,1,1Fam,IR1,846,VinylSd,7,7,0.0,GasA
Fin,0,0,1696.0,WD ,Bnk,20693,0.0,5,Typ,TA,CBlock,Normal,1971,652.0,198000,0,Crawfor,Pave,TA,TA,Unf,2,Y,3,BrkFace,Plywood,1,0,1Story,RL,625.0,Gable,1262.0,SBrkr,7,1971.0,CompShg,Norm,TA,434.0,0,2007,Y,Norm,No,1971,1696,146,20,Ex,Rec,TA,0,TA,Corner,Gtl,0,69.2075858534085,Gd,2.0,0,2,Attchd,0,1Fam,IR1,1696,Plywood,7,2,0.0,GasA
RFn,0,0,855.0,WD ,Lvl,2179,0.0,5,Typ,TA,CBlock,Normal,1976,0.0,144000,0,NPkVill,Pave,TA,TA,Unf,1,Y,3,None,Brk Cmn,1,0,2Story,RL,460.0,Gable,785.0,SBrkr,6,1976.0,CompShg,Norm,TA,70.0,601,2006,Y,Norm,No,1976,1456,28,160,Gd,ALQ,TA,0,TA,Inside,Gtl,0,24.0,Gd,2.0,0,2,Attchd,1,Twnhs,Reg,855,Plywood,6,7,0.0,GasA
Unf,0,116,686.0,WD ,Lvl,7155,0.0,8,Typ,TA,BrkTil,Normal,1926,0.0,135000,0,Crawfor,Pave,TA,TA,Unf,1,N,3,None,Wd Sdng,1,0,2Story,RL,225.0,Gable,686.0,SBrkr,6,1926.0,CompShg,Norm,TA,0.0,775,2007,Y,Norm,No,1991,1461,0,70,TA,Unf,TA,0,TA,Inside,Gtl,0,53.0,TA,1.0,0,1,Detchd,0,1Fam,Reg,686,Wd Sdng,6,7,0.0,GasA
Unf,0,0,675.0,WD ,Lvl,8340,0.0,6,Typ,TA,CBlock,Normal,1977,62.0,157500,0,CollgCr,Pave,TA,TA,Unf,0,Y,3,BrkFace,Plywood,1,0,2Story,RL,317.0,Gable,166.0,SBrkr,6,1977.0,CompShg,Norm,TA,509.0,702,2006,Y,Norm,Av,1977,1388,36,60,TA,GLQ,TA,0,TA,Inside,Gtl,0,50.0,Gd,1.0,406,1,Attchd,1,1Fam,IR1,686,HdBoard,6,12,0.0,GasA
Unf,0,0,924.0,WD ,Lvl,7990,0.0,6,Typ,TA,CBlock,Normal,1975,0.0,110000,0,CollgCr,Pave,TA,TA,Unf,0,Y,3,None,HdBoard,1,0,1Story,RL,280.0,Hip,924.0,SBrkr,5,1981.0,CompShg,Norm,TA,0.0,0,2008,Y,Norm,No,1975,924,0,20,TA,Unf,TA,0,TA,Inside,Gtl,0,88.0,Gd,1.0,0,1,Detchd,0,1Fam,IR1,924,HdBoard,5,4,0.0,GasA
RFn,0,0,1040.0,WD ,Lvl,10140,377.0,6,Typ,TA,CBlock,Normal,1974,99.0,181000,648,NWAmes,Pave,Gd,TA,LwQ,1,Y,3,BrkFace,HdBoard,1,0,1Story,RL,484.0,Hip,0.0,SBrkr,5,1974.0,CompShg,Norm,TA,663.0,0,2006,Y,Norm,No,1999,1309,0,20,Fa,ALQ,TA,0,TA,Inside,Gtl,0,78.0,TA,2.0,265,1,Attchd,1,1Fam,Reg,1309,HdBoard,6,1,1.0,GasA
Unf,0,156,983.0,WD ,Lvl,12508,0.0,7,Mod,TA,CBlock,Normal,1940,0.0,160000,0,Mitchel,Pave,TA,TA,Unf,0,Y,4,None,VinylSd,1,0,1.5Fin,RL,423.0,Gable,323.0,SBrkr,7,1989.0,CompShg,Norm,TA,660.0,767,2008,Y,Norm,Mn,1985,1750,0,50,Ex,ALQ,TA,0,TA,Inside,Gtl,1300,75.0,Gd,1.0,245,2,Attchd,0,1Fam,IR1,983,VinylSd,6,7,1.0,GasA
RFn,0,0,1705.0,WD ,Lvl,10637,0.0,5,Typ,Gd,PConc,Normal,2007,336.0,297000,0,CollgCr,Pave,Gd,TA,Unf,1,Y,3,Stone,VinylSd,1,0,1Story,RL,826.0,Hip,417.0,SBrkr,7,2007.0,CompShg,Norm,TA,1288.0,0,2009,Y,Norm,Gd,2008,1718,44,20,Ex,GLQ,TA,0,TA,Inside,Gtl,0,79.0,Ex,3.0,208,2,Attchd,0,1Fam,Reg,1718,VinylSd,8,9,1.0,GasA
RFn,0,0,1461.0,WD ,Lvl,7441,0.0,5,Typ,Gd,PConc,Normal,2006,170.0,181000,0,SawyerW,Pave,Gd,TA,Unf,0,Y,3,BrkFace,VinylSd,1,0,1Story,RL,566.0,Gable,1461.0,SBrkr,7,2006.0,CompShg,Norm,TA,0.0,0,2007,Y,Norm,No,2006,1486,32,20,Ex,Unf,TA,0,TA,Inside,Gtl,0,65.0,Gd,2.0,0,2,Attchd,0,1Fam,IR1,1486,VinylSd,7,6,0.0,GasA
Fin,0,0,874.0,New,Lvl,10207,0.0,6,Typ,Gd,PConc,Partial,2007,0.0,227875,0,Somerst,Pave,Gd,TA,Unf,0,Y,3,None,VinylSd,1,0,2Story,FV,578.0,Gable,874.0,SBrkr,7,2007.0,CompShg,Norm,TA,0.0,887,2007,Y,Norm,No,2007,1761,105,60,Ex,Unf,TA,0,TA,Inside,Gtl,0,84.0,Gd,2.0,144,3,Attchd,0,1Fam,Reg,874,VinylSd,7,8,0.0,GasA
Unf,0,40,901.0,WD ,Lvl,4080,0.0,8,Typ,TA,PConc,Normal,1935,0.0,128900,0,OldTown,Pave,Gd,TA,Unf,0,P,3,None,Wd Sdng,1,0,1.5Fin,RM,162.0,Gable,901.0,SBrkr,6,1920.0,CompShg,Norm,Fa,0.0,517,2009,Y,Norm,No,1998,1378,0,50,Gd,Unf,TA,0,Fa,Inside,Gtl,0,68.0,TA,1.0,54,1,Detchd,0,1Fam,Reg,861,Wd Sdng,6,6,0.0,GasA
Unf,0,0,975.0,WD ,Lvl,10530,0.0,5,Typ,TA,CBlock,Normal,1977,90.0,135000,0,Mitchel,Pave,TA,TA,Unf,0,Y,2,BrkFace,ImStucc,1,0,SFoyer,RL,504.0,Gable,0.0,SBrkr,4,1977.0,CompShg,Norm,TA,975.0,0,2006,Y,Norm,Gd,1977,1004,0,90,TA,GLQ,TA,0,TA,Inside,Gtl,0,78.0,Gd,2.0,0,1,Attchd,0,Duplex,Reg,1004,Plywood,6,5,1.0,GasA
RFn,0,0,880.0,WD ,Lvl,8750,0.0,5,Typ,Gd,PConc,Normal,1996,0.0,191000,0,CollgCr,Pave,Gd,TA,Unf,1,Y,2,None,VinylSd,1,0,2Story,RL,512.0,Gable,880.0,SBrkr,7,1996.0,CompShg,Norm,TA,0.0,807,2009,Y,Norm,No,1996,1716,120,60,Ex,Unf,TA,0,TA,Inside,Gtl,0,70.0,Gd,2.0,0,2,Attchd,1,1Fam,Reg,909,VinylSd,7,7,0.0,GasA
Fin,0,0,1050.0,WD ,Lvl,9938,0.0,5,Typ,Gd,PConc,Normal,1993,246.0,236000,0,SawyerW,Pave,Gd,TA,Unf,1,Y,3,BrkFace,MetalSd,1,0,2Story,RL,574.0,Gable,300.0,SBrkr,8,1993.0,CompShg,Norm,TA,750.0,887,2010,Y,Norm,No,1994,1949,90,60,Ex,GLQ,TA,0,TA,Inside,Gtl,0,80.0,Gd,2.0,156,2,Attchd,1,1Fam,Reg,1062,MetalSd,7,6,1.0,GasA
Unf,0,112,861.0,WD ,Lvl,8405,391.0,8,Typ,TA,BrkTil,Normal,1900,0.0,119000,0,Edwards,Pave,TA,Gd,BLQ,0,Y,4,None,MetalSd,1,0,1.5Fin,RL,384.0,Gable,229.0,SBrkr,7,1978.0,CompShg,Norm,TA,241.0,406,2008,Y,Norm,No,1950,1367,130,50,Ex,Rec,TA,0,TA,Inside,Gtl,0,50.0,TA,1.0,0,1,Detchd,0,1Fam,Reg,961,MetalSd,5,4,1.0,GasA
Unf,0,0,1024.0,WD ,Lvl,7010,0.0,5,Typ,TA,BrkTil,Normal,1935,0.0,153000,0,BrkSide,Pave,TA,TA,Unf,1,P,3,None,Wd Sdng,1,0,1.5Fin,RL,240.0,Gable,849.0,SBrkr,6,1950.0,CompShg,Norm,TA,175.0,594,2008,Y,Norm,No,1950,1738,30,50,TA,Rec,TA,0,TA,Inside,Gtl,0,69.2075858534085,TA,1.0,0,2,Detchd,0,1Fam,Reg,1144,Wd Sdng,5,7,0.0,GasA
Unf,0,0,1065.0,WD ,Bnk,8737,0.0,7,Typ,TA,BrkTil,Normal,1923,0.0,210000,0,BrkSide,Pave,TA,TA,Unf,1,Y,3,None,Wd Sdng,1,0,1.5Fin,RL,440.0,Gable,765.0,FuseA,6,1950.0,CompShg,Norm,TA,300.0,720,2007,Y,Norm,No,1950,1635,38,50,Ex,Rec,TA,144,TA,Inside,Gtl,0,70.0,Gd,2.0,0,1,Detchd,1,1Fam,IR1,915,BrkFace,6,5,0.0,GasA
Unf,0,0,882.0,WD ,Lvl,5500,0.0,6,Typ,TA,CBlock,Normal,1956,0.0,103200,0,OldTown,Pave,TA,TA,Unf,0,Y,1,None,MetalSd,1,0,1.5Unf,RL,0.0,Gable,882.0,SBrkr,4,1956.0,CompShg,Norm,TA,0.0,0,2007,Y,Norm,No,1956,882,0,45,Ex,Unf,TA,0,TA,Inside,Gtl,0,55.0,TA,0.0,0,1,Attchd,0,1Fam,Reg,882,MetalSd,4,4,0.0,GasA
Fin,0,0,1746.0,WD ,HLS,14892,0.0,5,Typ,Ex,PConc,Normal,2006,160.0,377500,0,Gilbert,Pave,Ex,TA,Unf,2,Y,3,Stone,VinylSd,1,0,1Story,RL,758.0,Gable,426.0,SBrkr,7,2006.0,CompShg,Norm,TA,1320.0,0,2009,Y,Norm,Gd,2007,1746,39,20,Ex,GLQ,TA,0,TA,CulDSac,Gtl,0,42.0,Ex,3.0,201,2,Attchd,0,1Fam,IR1,1746,VinylSd,9,10,1.0,GasA
Unf,0,0,1112.0,WD ,Lvl,9100,694.0,6,Typ,TA,BrkTil,Family,1954,0.0,144800,0,Crawfor,Pave,TA,TA,ALQ,1,Y,2,None,BrkFace,1,0,1Story,RL,390.0,Gable,264.0,SBrkr,6,1954.0,CompShg,Feedr,TA,154.0,0,2009,Y,Norm,Mn,1954,1112,0,20,Ex,Rec,Gd,0,TA,Inside,Gtl,0,70.0,TA,1.0,0,1,Attchd,0,1Fam,Reg,1112,BrkFace,5,10,1.0,GasA
Unf,0,0,804.0,WD ,Lvl,2308,0.0,6,Typ,TA,CBlock,Normal,1976,0.0,155000,0,NPkVill,Pave,Gd,TA,Unf,1,Y,3,None,Brk Cmn,1,0,2Story,RL,440.0,Gable,248.0,SBrkr,7,1976.0,CompShg,Norm,TA,556.0,744,2007,Y,Norm,No,1976,1548,0,160,TA,ALQ,TA,0,TA,Corner,Gtl,0,24.0,Gd,2.0,48,2,Detchd,1,TwnhsE,Reg,804,Plywood,6,7,1.0,GasA
RFn,0,584,1560.0,WD ,Lvl,25485,1020.0,4,Typ,TA,CBlock,Normal,1960,423.0,201000,0,Crawfor,Pave,TA,Gd,Rec,3,Y,3,BrkFace,MetalSd,1,0,1Story,RL,580.0,Gable,0.0,SBrkr,6,1960.0,CompShg,Norm,TA,540.0,0,2007,Y,Norm,Mn,1960,1560,75,20,TA,LwQ,Fa,0,TA,CulDSac,Gtl,0,69.2075858534085,TA,2.0,0,1,Attchd,1,1Fam,IR1,1560,Wd Sdng,6,5,0.0,GasA
Unf,0,0,660.0,WD ,Lvl,10410,0.0,7,Min2,TA,CBlock,Normal,1916,0.0,135000,0,OldTown,Pave,TA,TA,Unf,0,N,3,None,HdBoard,1,144,1.5Fin,RL,180.0,Gable,660.0,SBrkr,8,1916.0,CompShg,Norm,Fa,0.0,704,2009,Y,Norm,No,1987,1656,0,50,Ex,Unf,TA,140,Fa,Inside,Gtl,0,60.0,Fa,1.0,0,2,Detchd,1,1Fam,Reg,808,HdBoard,5,8,0.0,GasA
Unf,0,0,833.0,WD ,Lvl,5400,0.0,7,Typ,TA,CBlock,Normal,1954,0.0,117000,0,OldTown,Pave,Gd,TA,Unf,0,Y,2,None,MetalSd,1,0,1Story,RL,326.0,Gable,418.0,SBrkr,4,1955.0,CompShg,Norm,TA,415.0,0,2006,Y,Norm,No,2000,833,0,20,Ex,Rec,Gd,0,TA,Inside,Gtl,0,90.0,TA,1.0,0,1,Detchd,0,1Fam,Reg,833,MetalSd,5,8,0.0,GasA
RFn,0,0,1248.0,WD ,Lvl,9020,336.0,5,Typ,TA,CBlock,Normal,1964,259.0,168500,0,NAmes,Pave,TA,TA,Rec,0,Y,3,BrkFace,Wd Sdng,1,0,SLvl,RL,520.0,Gable,288.0,SBrkr,6,1964.0,WdShngl,Feedr,TA,624.0,0,2008,Y,Norm,Gd,1964,1350,0,80,TA,GLQ,TA,0,TA,Corner,Gtl,0,82.0,TA,2.0,176,1,Attchd,1,1Fam,Reg,1350,Plywood,6,6,1.0,GasA
